# Scramble samples — 223 / block223 / OR / bin 4
# Population in this bin: 148
# Samples listed: 148 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-07-06
# Columns: id,scramble,bottom_color,competition,round

32691001,F2 R2 B' U2 R2 F' D2 L2 D2 R2 U' F' R U2 B' D' F' U2 B F2 R2 B R2,R,Thailand Championship 2014 (2014-06-21~22),333bf Final A #3
32845001,U' D2 B2 R' B2 L2 F' L' U B' R2 D2 B2 R' D2 L' U2 L,R,Masterpress Summer 2014 (2014-06-28~29),333 R1 A #2
52675001,B' R2 U' R D' R2 U D2 B U B2 D' F2 B2 D2 B2 D L2,O,ABHC 2014 (2014-08-23~25),333oh Final A #1
74824001,D R2 D2 L2 B2 D2 R U' B R' D2 L2 R' F' R F' U,O,Slow n Steady Fall 2014 (2014-11-09),333 R1 B E1
80535001,R F' U2 L2 U D2 R U D' B U' L2 B R2 B' D2 B,R,Plaza de las Américas 2014 (2014-11-15),333oh Final A #1
136658001,L2 F2 L2 D F2 D U F2 D2 F D L2 R B2 U B D' U' F,O,Sydney Autumn 2015 (2015-05-02),333 R2 B E1
188075001,U' L2 U F2 L2 R2 U2 F' U' B2 D' L2 D R2 B' U,O,LMDL Open 2015 (2015-09-12),333 R1 B #3
225451001,D' L2 F2 L2 R2 D' B2 U2 F' U B U L' R U2 B2 F' L B F,O,Ugine Jeu et Jouet 2015 (2015-12-05~06),333 R2 A E1
239354001,D' R2 B2 R2 U' F2 D' F U F L' F U' F D F2 D B2 L2 U2,R,Great Indian Cubeathon 2016 (2016-01-08~10),333bf Final A #1
244099001,U L2 D L2 R2 D F2 D2 F R D2 L2 R2 F' D F2 R B U',R,De Cabeza en 360 2016 (2016-01-16~17),333 R1 A #4
247356001,B' D2 B U' D' B' D2 B U R2 D2 R F2 R D2 R U2 D2 R2,O,Hsinchu Winter Open 2016 (2016-01-31),333 R2 A #5
248902001,R' B' R2 B2 L2 F D' F D L' F2 L F2 B2 R B2 R,O,Frankfurt Cube Days 2016 (2016-01-30~31),333 Final B #1
249035001,R' L U2 R' F L2 F L' B2 D2 R L2 U F2 D F2 U',R,Manchester Open 2016 (2016-01-30~31),333 R1 A E1
259719001,D2 L2 B' L' B' L' U2 B L' B' L' U2 L2 U F2 D2 L2 D,O,MathSoc Open 2016 (2016-02-27~28),333oh R2 D #4
262691001,L' D F L F2 R2 B2 R' U R D2 F2 L' B2 U2 R2 U2,R,Zonhoven Open 2016 (2016-03-05~06),333 R1 B E2
305656001,L2 D' B2 U2 F2 D R2 F2 L D' F U L2 D L D2 F2 D' L',O,Florence Rubik's Cube Open 2016 (2016-05-29),333bf Final A #2
340777001,L' B' R B R2 B U D2 F2 U' L' U L2 U' F2 U D2 L2,O,Cube Camp in Kanazawa 2016 (2016-08-05~07),333 R1 B #2
379079001,B' D' B U2 D F' L F D B' R2 F2 R2 F2 R' U2 R F2,R,CAVA Open 2016 (2016-10-15),333ft Final A #1
401846001,F2 D2 F2 R F2 D2 F2 U2 F L F' U B' D2 U L' R D,O,Maharashtra Championship 2016 (2016-11-13),333 R1 A #4
410742001,D F2 L2 D L2 U F2 L2 U L2 B R D' F U L2 U' B2 R2,O,Urdaneta City Fiesta Open 2016 (2016-12-04),333 R1 A #1
410766001,U2 L U2 R' U2 L2 D2 B2 R2 B D L2 D' B L2 D F' U2,R,Urdaneta City Fiesta Open 2016 (2016-12-04),333 Final B #4
524231001,L' F2 L' F' U2 D' F R2 F' R' F2 L2 F' L2 F' L2 U2 D2,R,City of Joy Open 2017 (2017-06-03~04),333 R2 A #5
534304001,L2 F2 U2 L B2 R B2 R' U2 B' R' B2 L2 D L B2 L' F D,R,Newmarket Open 2017 (2017-06-17),333 R1 J #4
537336001,F B2 U' L' F' B2 D' F' D B2 U' F B U2 R2 L2 F' U2,O,Beijing Open 2017 (2017-06-24~25),333 R1 B #5
