# Scramble samples — eo / eo_xxxcross / OR / bin 8
# Population in this bin: 235
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-18
# Columns: id,scramble,bottom_color,competition,round

5225508001,B' D2 U2 F R2 B2 R2 F' U' R' U' R F' L' F2 R U B,R,Hvidovre Open 2025 (2025-11-29~30),333 R2 A #1
53449001,B2 U' L2 U L2 U' F2 U L2 B2 U F R' F R B D2 B L,O,Bydgoszcz Summer 2014 (2014-08-23~24),333oh R1 B E1
86032001,R U' L' U' R' U' R2 B U B L2 B2 R D2 R2 U2 L' U2 B2,R,Maranhão Open 2014 (2014-12-06~07),333 R2 B #5
92135001,F2 R F2 D2 L' U2 L' R' B2 D2 B R D2 U2 F' R2 B L D U2,O,Huddinge Cube Day 2014 (2014-12-27),333 R2 B #3
94983001,B2 D2 L U2 F2 R' B2 R2 U2 B F' U2 R D' L2 B2 L' U F L',R,KAIST Fall 2014 (2014-12-27),333 R1 C #1
95245001,U' L2 B2 L2 B2 D' F2 U' L2 D2 B2 R U L2 U B U2 L' U' R',R,Milan Winter Open 2015 (2015-01-04),333 Final A #4
103711001,L2 F2 D' U2 B2 D' F' U B' L2 B2 L' B' F U2 B R D',R,Pré-Mundial 2015 (2015-01-23~25),333oh R1 E #2
107768001,D F2 D U R2 B2 L2 F2 U2 L' D' B' L2 B2 U B' R' D2 U2,R,Copa Rubik Sigi 2015 (2015-01-31),333 R1 B E1
119076001,D2 L B2 L' D2 L2 D2 B2 L2 D' B2 F L2 B D2 L2 U' R',R,Indian Open Rubik's Cube 2015 (2015-03-20~22),333oh R1 B #2
5098342001,R2 U' L F U F2 L' R2 B U2 B L2 F2 L2 D' L2 U',O,Hverdagscubing XX - Friheden 2025 (2025-10-14),333 Final A #2
146363001,F' U2 F2 D2 F D2 R2 F L2 R2 B D F R F' D U2 B2 L R',O,Indian Nationals 2015 (2015-05-29~31),333oh Final E E2
152327001,D2 L2 B2 L2 U' L2 D R2 D' L' B' D L2 R2 F2 U' F2 U,O,Cowboys Summer 2015 (2015-06-13~14),333fm Final A #1
176142001,R U2 R2 L B' R' D2 R2 F D' R U2 R2 U' D2 B2 L2 D' B2,O,Vancouver Open Summer 2015 (2015-08-15),333 R1 B #1
201512001,D' R2 B2 D' R U B R2 U R2 F2 L F2 R' B2 R' B2 D2 L',R,Spanish Championship 2015 (2015-10-09~11),333oh R1 B #4
213307001,U2 R' U B L U R U2 F2 R' U F2 L2 F D2 F2 U2 F' L2,O,Melbourne Cube Days 2015 (2015-11-07~08),333oh R2 B E2
