# Scramble samples — f2leo / f2leo_xxcross / B / bin 6
# Population in this bin: 749
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-07-14
# Columns: id,scramble,bottom_color,competition,round

1552680001,D' L2 B2 D L2 D R D' L' U R U' F2 R' F D' U',B,Cebu Open 2020 (2020-02-15~16),333 R2 A #4
1834498001,F2 R2 B2 D2 B2 F2 D' F2 U2 F' D B2 L' D' B D2 R' F',B,Perth Autumn 2022 (2022-03-19),333oh R1 B E1
9042001,B2 D2 U F2 R2 D F2 R2 B L B L' U' F2 D2 U2 B' L',B,SESC Santo Amaro 2014 (2014-04-05~06),333oh Final B E2
3315260001,R2 U' R' U2 L U2 R B2 R' U F R F' D' F2 R B',B,ZGZ Open 2023 (2023-12-02~03),333 R1 D E2
13936001,B' L2 F U2 L2 F2 R' F2 U L' U' R2 D2 L2 F R2 L2 B',B,Toronto Open Spring 2014 (2014-04-26),333 R2 A #2
18507001,B U F' R2 L2 U' D2 R2 B' R2 D2 R' B2 R2 L B2 U2 L D2 L',B,Fuzhou Open 2014 (2014-05-11),333oh R1 A #5
5028011001,R2 U' F2 L2 D' B2 R2 D B2 L2 R' B' L2 R' B D2 R2 D',B,Athens Never Ending Summer A 2025 (2025-09-13),333 R1 C E2
23678001,D R2 U2 R2 D2 F2 U B2 F2 R U F' D F U' F' D,B,San Diego Summer Splash 2014 (2014-05-24),333oh R1 A E2
918662001,F' D B2 R2 U B2 U' F D R' U2 F2 U2 R B2 R2 F2 U2 R2,B,Cubing ATMOSphere 2018 (2018-10-27~28),333 R2 B #5
2432068001,D' B2 L2 B2 U2 L' B' U R L2 U2 F2 U2 L' B2 U R' D',B,Mathsoc Delhi Open 2023 (2023-01-14~15),333 R1 A #5
1993750001,F D2 F U2 F R2 B F L2 R' U' R D B' R2 D' U F' U2,B,1st Salem Open 2022 (2022-06-26),333oh Final D #4
4992287001,U2 R2 L D' B2 D B R2 U2 F R' U' F2 U L2 U' R2,B,CubingUSA Mid-Atlantic Championship 2025 (2025-08-30~09-01),333 Final A #3
3591883001,R2 B L' F' R D2 R L2 B U2 B2 U2 R2 D' R2 B2 R2 D,B,San Diego Newcomers 2024 (2024-03-16),333 R1 C #4
3413918001,R F' U F' U R' F2 L F' R' B' L2 U2 F' R2 B' R2 B',B,Ottawa 3x3x3 Winter C 2024 (2024-01-13),333 R1 B E2
1180737005,B' D2 B' U2 F D2 B D' R B D' R' B2 D' U B L2 F2 L2 B' L,B,Please Be Quiet Beijing 2019 (2019-06-15),333mbf Final A #2
5034944001,R F B2 R U B' L' F L2 U' R2 U2 D2 R B2 R' B2 L2,B,Corby Autumn 2025 (2025-09-20~21),333 R2 C #4
4604992001,D B2 U2 B2 L2 D2 R2 U L' B2 D L' R D' F2 U2 B' F2,B,Schnelle Solves Siegen 2025 (2025-03-29~30),333 R1 B E2
