# Scramble samples — f2leo / f2leo_xxcross / WY / bin 11
# Population in this bin: 570
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-07-14
# Columns: id,scramble,bottom_color,competition,round

5665273001,U' L2 R' U2 R' B2 D2 U2 L2 F2 R D2 F D2 L' D' B L D U,W,Hangzhou Open 2026 (2026-05-23),333 R1 F #3
4955653001,D2 B' L2 D' B' L' B' U' B R F2 B2 L2 B2 U2 D' B2 U D2,W,Cubing Kazakhstan Nationals 2025 (2025-08-15~17),333 R1 B #1
3046821001,B2 R' L' D' R' B2 U' F2 B' U2 L R2 D L2 F2 U L2 F2 U2,W,Cube4fun Double Weekend Pilzno 2023 (2023-09-02),333 R1 A #3
4871720038,R2 U' F' U B' D' F' U2 R F2 L' D2 L U2 F2 U2 F' D2 B,W,CubingUSA New England Quiet Championship 2025 (2025-07-19),333mbf Final B #2
2176798001,R2 B' L2 B2 U R2 L D' R B' U' B2 U2 B2 L2 F2 L2 U L2 U,W,U24 Open September 2022 (2022-09-18),333 Final A #2
33737001,D U2 R2 F2 D U2 B2 L2 F2 U' B' U' B L2 F' R B' L U' B,W,P3 Grand Open 2014 (2014-06-28~29),333 Final A E2
34180001,R2 U R2 U L2 R2 B2 D2 B' U' L B' L2 D2 R' B U B F D',W,Valenzuela City Open 2 2014 (2014-07-05),333oh Final B #2
42232001,L2 B2 L2 U F2 R2 D2 U' R B' F R2 U B D R D2 L' U R',W,Indian Nationals 2014 (2014-07-25~27),333oh R1 F #3
47431001,D B2 L2 D' B2 U' R2 B2 U' F2 D2 F L R B' R2 U' L2 B' U2 L',W,Chongqing Open 2014 (2014-08-09~10),333oh R1 A #4
2797782001,U2 B' U F2 D2 R2 D2 R U2 B2 L' B2 D F' U' L' B' R' B2 F2,W,Wiltshire Summer 2023 (2023-06-17~18),333 R1 D #2
5489763001,U2 L2 R2 D' F2 R2 U' F2 D F R B L2 R U L B R' U R,W,Kopli NxN Rampage 2026 (2026-03-28~29),333 R2 A #1
1457564001,F2 D' B2 U' B2 L2 F2 L2 U' B' L2 D F' L U R B F D L',W,Bolivia Nationals 2019 (2019-12-06~08),333ft Final A E2
