# Scramble samples — daisy / daisy / BGORWY / bin 6
# Population in this bin: 26
# Samples listed: 26 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-08-06
# Columns: id,scramble,bottom_color,competition,round

32670001,F2 L2 U' L2 U2 B2 L2 R2 D' B2 U B' L F D' R' U' L' F',B,Thailand Championship 2014 (2014-06-21~22),333 Final A #3
114741001,R' U L' D' B' L' U L U F B2 R2 F2 R U2 R' U2 L2 D2 L',B,All is Well 2015 (2015-03-07),333 R1 B E1
245995001,U2 F L2 F' R2 U2 B F L2 R2 F2 U R' B' D L U' F' D2 F2 L,B,Shaastra Cube Open 2016 (2016-01-23~24),333 R1 M #5
274099001,L2 U F' U' F2 B' U L' F' R' B' U' D' F2 D' L2 D L2 B2,B,Indian Nationals 2016 (2016-03-25~27),333 R1 R #5
597281001,B2 U2 R2 F2 R2 U2 B L2 D2 R2 D' R D2 R2 U B F2 D L' F R',G,Brisbane Winter 2017 (2017-09-16),333oh Final A #4
726755019,F R2 F2 D2 R2 U2 L2 B' D2 U L2 R' U' B2 R2 B L F' U R2 D B' L,B,Brilliant Big & Blind Blast 2018 (2018-03-17~18),333mbf Final A #1
732086001,B2 U2 L2 D' F2 D U' B2 L' U R' D' U R' U2 F L B R',B,Pickering Spring 2018 (2018-03-24),333 R1 B #5
1021062001,D2 R2 B' L2 F' U2 F' R2 U2 L2 F2 L B2 D U' R D2 B' R' F' U' L B2,B,Reno Winter 2019 (2019-02-16~17),333bf Final A #1
1333378001,B D2 F2 D2 R2 B' U2 F L R' F R2 D2 B D' U B' L2,B,Shandong Open 2019 (2019-10-04~05),333 R1 D #2
1437061001,F L2 D2 B' U2 F D2 B2 D B2 R B R2 U' F D' R U L',B,Cusco Speedcubing III 2019 (2019-11-30),333oh Final C #2
1607632001,D2 R2 U R2 D L2 F2 D2 L' U F' D2 B2 U R2 D B2 L' F' D',G,Telpochcalli Tlaxcala 2020 (2020-03-14~15),333 R1 B #4
2326031001,R' U' F U' R L2 D R2 D' R2 U2 L' R U' L' B' R' F D2 B2 U' R' U' F,B,El CUBO Tour Zacamil 2022 (2022-11-26~27),333fm Final A #1
2329947001,U' F' U2 L' D2 R2 U' B2 L2 R2 U R2 B' F2 L' U F2 L F',B,Oakville Fall A 2022 (2022-11-26),333 R2 A #4
2456695001,F2 R2 D U' L2 B2 D L' F2 L' R' U L U' B' U F L',B,Cudeero Open 2023 (2023-01-28~29),333 R2 A #2
2498252001,L F2 D' U F2 D' B2 U' R2 B2 U' F' R' F2 L2 U' B' L D F',B,Singapore Championship 2023 (2023-02-17~19),333oh R1 A #5
3063033001,B D' L F2 R' F2 L D2 L U2 R' U L2 U B' F2 D' F' L B,B,Jojutla Morelos 2023 (2023-09-09),333 Final A #1
3325491039,U L' D R B F R2 U2 F U2 B F L B L D B F R2 B,B,New Zealand Nationals 2023 (2023-12-08~10),333mbf Final B #1
3969274001,D2 R2 U L' U D F' L' B' L2 U2 D' L2 U2 R2 U' B2 D F R',G,Xerém Open 2024 (2024-07-27~28),333 Final A #3
4061950001,B' U2 D L U' F2 D' F' R' B R' F2 R U2 R' F2 D2 R' U',B,Raipur Monsoon Cube Open 2024 (2024-08-25),333oh Final A E1
4280310014,U2 R B U2 B' U2 B2 L2 D2 U2 F' D B L U F R' D' L2 D2,B,Keep Christchurch Qualified 2024 (2024-11-16),333mbf Final A #2
4557636001,B' F' D2 B R2 B2 L2 B' L2 D2 U' F D L F R B' U F2 D2,B,Charantonnay Cube Clash 2025 (2025-03-08~09),333bf R1 A E1
4877486001,B2 F2 R U2 B2 L' F2 L F2 D L B2 D' L B R F' R' D' U' L2 U2,B,Jordan Nationals 2025 (2025-07-18~19),333bf Final B #2
4882410001,F2 D' F' D' R2 U2 D R U' B2 U2 L2 B D2 F' U2 B R B,B,New Rochelle Night Favorites 2 2025 (2025-07-22),333oh Final B #4
5056382001,R U B' D R2 L' F' U' R D2 L2 D2 B U2 D2 B L2 B R2 F2,B,Rubik's German Nationals 2025 (2025-09-26~28),333oh R2 A E1
5279942001,R U L' U L2 B' U F L B D' F D2 B' L2 F2 B' D2 B',B,Master Cube Salvador A 2025 (2025-12-12),333 Final A #1
5574847001,R U' L' F L2 D F2 U' F2 U' B2 U2 F R B D' L2 R' U2,B,Westend Mega NxNxN Berlin 2026 (2026-04-25~26),333 R1 B #1
