# Scramble samples — first_layer / first_face / BG / bin 2
# Population in this bin: 10
# Samples listed: 10 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-09-11
# Columns: id,scramble,bottom_color,competition,round

444047001,U2 B2 D R F' U2 F' L2 U' L' U2 F D2 B' R2 D2 L2 U2 B',G,Aventura Cúbica III 2017 (2017-02-04~05),333oh R2 B E2
512447001,D' R' U2 F' U' F B2 D' R B D F' U2 L2 F' B' D2 B,G,Rose City 2017 (2017-05-20~21),333 R1 A #5
660820011,R F2 R' U2 L2 B2 D2 R' D2 L' U' R' D R2 B' D F2 R' B2 R' D,G,Japan Open 2015 (2015-09-21~22),333mbf Final A #1
918143001,U2 L B2 L2 F2 D2 L B2 L' U B2 F L B U' R' U2 R2 U2,B,UK Championship 2018 (2018-10-26~28),333 R2 B #4
1391228001,B R' L' U2 R F2 B2 R' D' R2 F B D2 L2 F2 B',G,Caracolí Open 2019 (2019-11-03~04),333ft Final A #4
3646111001,B2 U' B2 U F2 L2 U2 B' D' B U2 B' D B2 L' F' D B,G,Busan Spring 2024 (2024-04-06~07),333 R1 A #5
3760886001,L' U2 R L F D F2 U2 R2 F B' R' F2 L' U2 R2 U2 L2,G,Bursa Mother's Day 2024 (2024-05-11~12),333 R2 B #4
4304372001,B2 L2 F2 D2 F D2 R2 U2 L2 F' R' F2 R U' B' R' D' B2 U',B,Dragon Cubing II 2024 (2024-11-23~24),333 R1 B E1
5390120001,B L' U2 R2 B2 D2 L2 B2 R' B2 U B F U L B U2 R' F2,B,Guangdong Open - Revival & Rival 2026 (2026-02-06~08),333 R1 A #5
5752076001,L F2 R U' F2 R2 F2 D2 L2 D L2 F2 B D U2 B2 F' L' U',B,Nanchang Summer 2026 (2026-07-18),333 R1 F #2
