# Scramble samples — first_layer / first_face / BGOR / bin 3
# Population in this bin: 219
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-09-11
# Columns: id,scramble,bottom_color,competition,round

28786001,R' F' B' L' U' B2 L' B2 D2 R' F' U2 R D2 L D2 R D2,O,New Albany Open 2014 (2014-06-21),333oh Final A #4
48062001,F2 L2 D' F2 U L2 F2 R2 U2 F2 L B' L2 B2 L2 R U2 R' U,G,Rubik's Cube European Championships 2014 (2014-08-08~10),333oh R1 B E1
52264001,L2 U2 F2 D' F2 D' B2 F' L2 D2 B2 R' F' U' R' B' F' R',R,National TPoly Rubik's Cube Open 2014 (2014-08-24),333oh Final F E2
75305001,U2 R' U' D' L2 D2 B U B R F' U' B2 R2 D' L2 U D R2,B,Trondheim Fall 2014 (2014-11-08),333 R1 A E2
126167001,U2 F2 D2 U2 F' D2 B' D2 F2 L' D L2 R F U F2 R B R B,R,National Cubing Region Open 2015 (2015-04-11~12),333 Final B E1
136738001,L2 F2 D2 R2 B2 R2 B2 L' B R2 F' U F L U B F L' F',R,Hungarian Nationals 2015 (2015-05-02~03),333 R1 C E1
148039001,D2 U2 R2 B2 F L2 U2 B D2 B L F' R' D' F' U B' U' R,B,Georgian Open 2015 (2015-05-30),333oh Final A #4
152218001,U' L2 B2 R2 B2 U' B2 R' U2 R2 D' L F2 R2 F' L R F,R,Cubing Knights 2015 (2015-06-13),333 R1 D E1
160984001,L' U2 L F L D R2 D2 R2 B R D2 L' B2 R2 U2 F2 U2,O,Irish Championship 2015 (2015-07-04~05),333 Final A E1
180951001,R2 B R2 F2 D2 R2 B2 F' R2 U L R U2 B' R' F2 R' B2 U' R,O,Dvina Open 2015 (2015-08-22~23),333oh Final A #4
196098001,R' B' D' L U D' F2 R U2 B R2 D2 R2 D2 F2 D2 L D2 L2 D2,R,China Championship 2015 (2015-10-02~04),333 R1 A #4
202936001,D' U' B2 R2 D' L2 R2 D' R D L2 U' R' F2 D' R' D' B,O,Korean KAIST Style 2015 (2015-10-09),333 R2 F #1
210404001,L B R2 L2 F' U2 D' L B' U' R F2 U' L2 D' R2 F2 B2 U B2,R,Munich Open 2015 (2015-10-31~11-01),333 R2 B #4
221989001,R' U2 L D2 L2 B2 U2 R U' L2 B' U2 L2 D L' F' L2 F' U',O,Toronto Open Fall 2015 (2015-11-28),333oh R1 B E1
272231001,R' U2 R D2 F2 L F2 L F L B' U' F' R2 B U F' D' F,G,Athens Spring 2016 (2016-03-19),333 Final A #3
5738238001,U' B2 D' L2 D F2 D2 U' F' R2 D L B L' R2 U2 B2 F',B,Cube4fun in Barcin 2026 (2026-07-04~05),333 R2 A #2
290380001,F2 L F2 R2 B2 R' F2 L' D2 R' B' L F' D' B' L' F2 R2 D' B2,B,Taichung Cube Open 2016 (2016-05-01),333 Final A #4
300626001,U' B2 R2 D F2 D2 R2 U' B2 L D U2 L2 B R D' R' F' R' U2,R,2nd Guwahati Open 2016 (2016-05-21~22),333 R2 D E2
306970001,D2 F' R2 B F2 L2 R U F R2 B F U2 L U2 L2 B,B,Cube For A Cure Spring 2016 (2016-05-29),333 R1 A E2
311664001,L F' D2 L' F' R' F' U' F' L' F2 B2 U' L2 D' B2 U' L2 F2 U2,O,Athens Summer Omega 2016 (2016-06-04~05),333ft Final B E2
320870001,D2 F U F' R' F' D' R F2 U' D2 L2 D2 L' B2 D2 R D2 F2,R,Cape Town Open 2016 (2016-06-26),333oh Final B #3
347747001,U' D2 L F' R' U2 D' B2 R U D2 F U2 F' R2 F D2 F D2,O,II ETEC 2016 (2016-08-13),333oh Final B #3
420035001,D B2 F2 D' R2 B2 L2 B D' L R2 D B2 F' L D' F2 L2 U,O,Minsk Winter 2016 (2016-12-24~25),333 R1 D #3
440565001,F D2 R2 B2 R2 B' D2 L' B2 U2 R2 U' R F2 R2 U2 B,G,Cube Challenge Quark 2017 (2017-02-05),333oh R1 A E2
467962001,F2 U D B L' U2 L' D' L2 D2 B U2 F2 L2 U2 D2 R' U2 R2,G,Explorarubik 2017 (2017-03-18),333 R1 B #5
485741001,R F2 R B' R2 U L F' B2 L' F2 R2 L2 U' F2 U R2 U' F2 U,B,Cubiar Travel 2017 (2017-04-08),333 R1 D E1
523918001,U' B2 U' F2 D' R2 B2 F2 D2 U' B D' L' D' B F R F L' U,R,Montenegro Open 2017 (2017-06-04),333 Final A #5
537394001,R2 D L2 B2 U2 B2 F2 R2 F2 L U L' U' B2 U' B U B L2 B' L2,O,Beijing Open 2017 (2017-06-24~25),333bf R1 A #2
537407001,D2 B2 D2 U2 L' R2 D2 B2 U2 F2 U B R U R F U2 L' R B2 L2 U,O,Beijing Open 2017 (2017-06-24~25),333bf Final A E2
549323001,L R F2 R2 F2 D2 R2 D2 B D' L B D2 U2 B' R2 B2 D,O,CubingUSA Nationals 2017 (2017-07-07~09),333 R1 AA #1
576748001,B' U2 L2 D2 U2 B L2 F' R2 B' F L' F2 R2 D R F' R B' U',G,Swisscubing Cup Final 2017 (2017-08-19~20),333 R1 A #5
615389016,F' L2 B D2 B R2 F' D2 R2 B R2 D' R D' L F2 D2 U2 L' F2 U B' L2,G,Mini Minnesota Fall 2017 (2017-10-14),333mbf Final A #1
631585001,D2 U2 R2 B F2 R2 D2 F L' F' D U2 F2 U' B' L' F' D2 L',G,Austrian Open 2017 (2017-10-28~29),333 Final A #3
632214001,R2 B' R' F R' D2 F U' L' F2 B' U2 D' B2 U R2 F2 B2 R2,B,St. Boois 2017 (2017-10-29),333 R2 B #3
5708576001,R D2 L' F2 R' U2 R B D' U' B' U2 R' B2 L B2 F U L,R,SCU IV: Don't Be Blinded by the Solstice 2026 (2026-06-20),333bf Final A #4
652883001,R' F2 U2 L2 U2 F2 U2 B2 U R2 B' F2 R B2 R' D L2 F' U,G,Cagayan de Oro Open 2017 (2017-11-18),333oh R1 A #1
653513028,F2 L2 U B2 U' F2 D B2 U2 F' D L' D' U' B2 L D2 U2 B' R' B',R,Bekasi Cube Days 2017 (2017-11-25~26),333mbf Final A #1
