# Scramble samples — eo / eo_xxcross / OR / bin 6
# Population in this bin: 208
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-07-23
# Columns: id,scramble,bottom_color,competition,round

11317001,D2 F2 U2 R2 F U B U' R' U2 D2 F R2 B' R2 B2 L2 B,R,Nanjing Spring 2014 (2014-04-07),333 R2 A #2
13215001,B2 L2 D' B2 D F2 D R2 F2 R U L2 U R U,O,Velbert Easter Open 2014 (2014-04-18~20),333 R2 B #5
36653001,D L2 F2 D R2 U2 L2 F2 D2 B' U2 F R2 F2 L2 R B2 U L U L,O,Czech Open 2014 (2014-07-11~13),333bf R1 A E2
55793001,R' F2 R F2 D2 L' U2 F D2 F2 U F2 L D2 L' F' L' U2,R,German Nationals 2014 (2014-09-06~07),333oh R1 B E1
63266001,U2 L F2 D2 B2 L2 U2 L' D2 U2 L F' U' R' B' D' F D2 R' F',R,VIT Rubiks Cube Challenge 2014 (2014-09-26~28),333 R1 J E1
102171001,D2 R2 U L2 B2 U' L2 B2 F2 L' U B U2 L2 R' D U2 F2 R2,O,Speed Cubing Mumbai Unlimited 2015 (2015-01-16~18),333 R1 T E1
202005001,L D2 L B2 R2 L' B2 U F' U2 B R2 U2 R2 D2 B2 R2 B,O,Cubing ATMOSphere 2015 (2015-10-10~11),333oh R1 E E1
211490001,D2 U2 L' B2 F2 L' U2 F2 R F2 L D' R F L' F' D L2 U B2,O,APJ BLD Open 2015 (2015-10-31~11-01),333oh R1 E E1
5610277001,F' R B2 F2 L2 D2 B2 L' D' F2 R2 U' R2 D' L D' F R,O,Puzzles in Pittsford 2026 (2026-05-09),333 Final B #1
232664001,B U' F2 B' D R2 F' D F' D' B U2 B2 R2 U2 F',O,Sivar Open 2015 (2015-12-20),333oh R1 C E1
245615001,B2 U' F2 U' B2 F2 D L2 U2 B D U B2 R' U' B L2 D' U2,O,Shaastra Cube Open 2016 (2016-01-23~24),333oh R1 H #3
248902001,R' B' R2 B2 L2 F D' F D L' F2 L F2 B2 R B2 R,O,Frankfurt Cube Days 2016 (2016-01-30~31),333 Final B #1
254415001,D2 L' B2 U2 L' B2 R U2 R F2 U' B' L2 D2 U' R2 U' F,R,Big 'n Weird Pretoria 2016 (2016-02-13),333 R1 A #2
275052001,R D2 B R B' U R F2 U' B U2 L2 D' F2 L2 U F2 D,O,VSU Open 2016 (2016-03-26~27),333 Final A #3
292125001,B2 U2 B2 L D2 R2 F2 U' R2 U2 F2 R' U' F L B' D' R2,O,CCC Spring Open 2016 (2016-04-29~05-01),333oh R1 D #2
313857001,L2 F2 R B2 L U2 L' D2 F2 L' U F2 D' L2 U' L2 F R D,R,Newmarket Open 2016 (2016-06-18),333 R1 E #4
359276001,R' U R2 F' U2 F' B D' B R' D2 B2 R D2 R' D2 B2 R2 L F2,R,Swiss Nationals 2016 (2016-09-03~04),333oh R1 A E1
372874001,U2 B' U' D' L' F2 L2 B2 L2 D B' L2 D2 R2 D2 F R2 U2,R,Dixon Fall 2016 (2016-10-08),333 R2 B E2
391814001,L2 R2 D2 R2 B' L2 B' D R2 B' R2 B' D2 U2 R B2 D2 B L B,R,Melbourne Cube Days 2016 (2016-11-05~06),333bf Final A E2
