# Scramble samples — 123x2 / f2b / G / bin 7
# Population in this bin: 30
# Samples listed: 30 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-29
# Columns: id,scramble,bottom_color,competition,round

55145001,L2 B' F' R2 F2 L2 B' U' L2 B' U2 L' F U' F R2,G,360 Degree Wellness Open 2014 (2014-08-30),333 R1 B #4
82490001,B' R L2 D' F' D2 B U2 L U' F2 R2 U L2 D' F2 D' F2 D',G,Florida Feast 2014 (2014-11-29),333 Final A E1
269133001,B2 F2 D' U2 L2 B2 F2 U R2 U' L' F2 D F' R D B L' B' U2,G,Shanghai Spring 2016 (2016-03-19~20),333 R1 A #4
454026001,U F2 U2 B R B2 U2 R B' R2 L' F2 U2 F2 U2 R2 B2 D',G,Osijek Open 2017 (2017-02-25~26),333oh Final A #3
662860001,B2 U2 B' D2 U2 L2 B D F L B R' D F U R' U F,G,SSL Final Borås 2017 (2017-12-02~03),333oh Final A E1
790142001,F2 L2 F2 R2 D B2 U2 L2 R2 F' D2 F2 L' D2 R2 B L2 B2 D,G,PoliMi Op3n 2018 (2018-05-26),333 R1 D #1
894348001,U' B U R B' R2 L U' R' D2 R F2 U2 R' B2 U2 R' U2 R,G,Hungarian Open 2018 (2018-09-28~30),333oh R1 A #5
2039061001,L2 D L' U R2 B2 D L2 U2 R2 F L D' U' B' U' B' L B,G,Norwegian Championship 2022 (2022-07-22~24),333bf R1 B #3
3011662001,D2 R2 B2 D' B2 D2 R2 D' L B2 U2 L B F2 R' D2 R2 D' B' D',G,August Bank Holiday Manchester 2023 (2023-08-26~27),333bf R1 A #3
3205914078,R D2 F2 R B2 F2 D2 R2 U' R2 B' L' B2 D' R D' R2 D L2,G,Please Be Quiet in Astana 2023 (2023-10-28~29),333mbf Final B #2
3430081001,U2 D F R F2 U' B' U' R' F' D' L' U2 F2 R B2 R' L' F2,G,Jesuitinas Txantrea Open 2024 (2024-01-20~21),333 Final A #4
3931435001,F' U2 B F2 R2 F' L2 U' F2 L' U' L' R B R B F' D',G,Laguna Speedcubing Open V 2024 (2024-07-14),333 Final A #1
4212237009,U2 B D' R U B2 R2 L' F2 R' F2 D2 R2 B2 D' R2 U' B2 L2 B R2,G,Cambridge Autumn - British Blind Off 2024 (2024-10-19~20),333mbf Final A #2
4225014001,B' D2 B' L2 B' L2 F2 U2 F2 D' L2 R' U2 B2 D B' U2 F,G,Vienna Autumn 2024 (2024-10-19~20),333 R1 D #5
4273059001,L U L' B U' D L' U2 F2 D F2 R2 F2 R2 D2 B2 D B2,G,Liga SLP Jornada Amarillo 2024 (2024-11-10),333oh Final A #2
4343021001,R D' R2 F' R2 B2 F D2 U2 F' D B D' B' L' D B' D,G,4x4 by Four Madison Lakes 2024 (2024-12-07),333 Final A #1
4440974031,L B R2 L2 D B2 U' R U2 B2 R2 F R2 B D' B2 U' L,G,Return of the Ville KY 2025 (2025-01-25),333mbf Final B #1
4646227001,B' R D' F2 U2 R2 D R B' L F' L D2 R2 U2 B,G,Caloocan Speedcubing Open 2025 (2025-04-13),333 R1 A E1
4659276001,L2 F' R2 L2 B L2 F2 U F2 L' D2 R U2 R F2 U2 L2 U',G,Manchester Spring 2025 (2025-04-18~20),333 R1 C #4
4848584001,L2 U' L' D L2 F2 D R2 F2 U2 F' D' L2 R2 B L2 B U2,G,Arroios Summer 2025 (2025-07-05~06),333oh R2 A E1
4909973001,B2 D R B' L2 B2 D2 L' R2 F2 R' B' F' L' U F' U2 F',G,Makati Heroes Speedcubing 2025 (2025-08-02),333 Final B E2
4929076001,D L2 B D R' B R' U' B2 R' F2 R' U2 L2 D2 R D2 L,G,In Memoriam José Noles 2025 (2025-08-09),333oh R1 A #4
4963841001,F2 U' D2 R2 F2 D2 B F2 D2 F R' F L' R' U F D' F R2,G,Yumbo al Cubo 2025 (2025-08-23),333 R2 B E2
5024247001,B L U2 B2 R' F2 L2 B2 R' F2 U R' F' L' F L F R' U2,G,León Open 2025 (2025-09-13~14),333oh R1 B #3
5027208001,D2 B R2 D' F L D' F U L2 F2 U B2 D' B2 L2 B U2 L2 U',G,VIT Cube Open 2025 (2025-09-13~14),333bf R1 A E1
5030968001,B2 D' U2 R2 D2 U F2 U L D2 B' D U' F' L' R D U,G,North Tasmania Spring 2025 (2025-09-20),333 R1 B #4
5359869016,U2 B D2 L' B2 U2 L B2 U' B' R2 B2 L' B2 L2 B2 U2 F2 R B' L2,G,Merignac Open CuBeutrois 2026 (2026-01-31~02-01),333mbf Final B #2
5522461001,F2 U2 B R' B' D2 F U L F2 D2 B U2 B U2 B L',G,Speedcubing Aarhus Generalforsamling 2026 (2026-04-12),333 R1 B #2
5549388001,L2 U' F2 U R2 U' R2 L' B R' D U2 L F' L F' U2 L2,G,Amman Spring A 2026 (2026-04-17),333 Final A #2
5690000001,D2 L' U' R L D R U2 R2 B2 U2 D2 F D2 R B2 U',G,Napule È Mille Culure 2026 (2026-06-06~07),333 R2 B E1
