# Scramble samples — 123x2 / f2b / R / bin 8
# Population in this bin: 398
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-24
# Columns: id,scramble,bottom_color,competition,round

20355001,U2 L' U2 B2 F2 L' R' U2 R' U F R' B' U2 B D2 B L' F D B R2,R,San Pedro de Macoris Open 2014 (2014-05-18),333bf Final A #3
4054701001,F L2 D F2 D' L2 B2 D2 F2 R' D2 B R2 D2 L' U2 L',R,DFW Back to School 2024 (2024-08-25),333 R2 A #3
59966001,F D2 R2 B F2 D2 F R2 U' B2 D B2 L2 B L D2 B' D' L2,R,Valencia Summer 2014 (2014-09-27),333oh Final A #4
61050001,B2 L' B2 D2 R' U2 B2 U2 L R2 D2 U R2 B' U2 L R' F D' U' F',R,Spanish Championship 2014 (2014-09-26~28),333 R2 D E2
5242789001,D2 B2 R2 F2 D L' D' L U D2 L' F2 R L2 U2 F2,R,Cubestuff Q4 Zwartkop 2025 (2025-11-29~30),333 Final B #4
3921203001,U F2 U' L' U F2 L' F' R' F' R F' D' L2 U,R,Iguatemi Fortaleza IV 2024 (2024-07-06~07),333oh R1 B #1
106916001,L B' D L U' F L' F L U2 D' F2 L' B2 R2 F2 D2 R F2 L2,R,ULA Rubiks Reloaded 2015 (2015-02-06),333 Final A #2
111030001,D B D L2 D2 R2 L2 F' L2 F L U2 B2 U B2 R2 F2 D2,R,Osijek Open 2015 (2015-02-21~22),333 R1 B #5
113245001,L2 F2 R U2 L2 R' B2 R' D' L D F D' F U L D2 B F',R,SP Open 2015 (2015-02-28~03-01),333 R2 D #5
151442001,B D2 L2 U2 L2 U2 F D2 B' U L B U L2 F' D R' F U2 F2 L,R,Valpo 2015 (2015-06-13),333bf R1 A E2
3928569001,B' L' R2 D' F2 U F2 L2 B2 U' L2 D2 F D R2 B' U' R D,R,Viljandi Open 2024 (2024-07-13),333oh R1 A #1
3811216001,B2 R' F2 U2 L' F' L' F' R' U2 R U' L D' B2,R,Cube Clash in Ankara 2024 (2024-05-25~26),333oh R1 A E2
195618001,F2 L F2 L2 D R F U2 R F2 U' F2 U2 R F2 L F2 R2,R,Australian Nationals 2015 (2015-10-03~04),333 R1 F #4
198410001,L2 B D2 U2 B' U2 L2 B2 U' B2 D B' F2 R U' R D' B,R,REC Cube Challenge 2015 (2015-10-02~03),333 R2 B #1
4208816001,B' D' B F2 D2 F' L2 B R2 U L' B2 F2 R' B' R' U,R,M Moves in Middlebury 2024 (2024-10-19),333 R1 D #3
207926001,F2 U' D' F R F R D2 B' D2 B2 D L2 U' F2 L2 D,R,Amalthea SCMU Open 2015 (2015-10-24),333 R2 B E1
209788001,L2 R2 D2 R2 B2 R2 B2 D' U' B U' B R2 U2 R' U L D',R,Avenues CUBELELO Open 2015 (2015-10-31~11-01),333oh Final A #1
2980934027,L2 U R2 U F2 D' B2 L2 D' F D L2 B2 L U F U',R,Bucharest Blind 2023 (2023-08-13),333mbf Final A #1
5330861001,B L B2 R2 B' D2 R2 F' L2 F2 R2 F L2 D' L2 B R2 D R2 F,R,Avenida Chile XXX 2026 (2026-01-18),333 R2 A #5
3637856001,U' B' U B2 L U2 L' F U B' U R2 L2 D' L2 F2 D2 F2 D2,R,Welcome to Wellington 2024 (2024-03-30),333 R1 A E1
273558001,U' F2 B R2 F' L D' F2 B2 R' U' L2 U R2 D2 F2 D F2 R2 L2,R,Indian Nationals 2016 (2016-03-25~27),333oh R2 H E1
283111001,L2 B' U2 F2 L2 D2 F' D2 L B' D U R F' R2 U2 R' D' L',R,Puget Sound Spring 2016 (2016-04-16),333 R1 G E3
