# Scramble samples — pseudo_f2leo / pseudo_f2leo_xxcross / OR / bin 4
# Population in this bin: 164
# Samples listed: 164 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-18
# Columns: id,scramble,bottom_color,competition,round

32691001,F2 R2 B' U2 R2 F' D2 L2 D2 R2 U' F' R U2 B' D' F' U2 B F2 R2 B R2,R,Thailand Championship 2014 (2014-06-21~22),333bf Final A #3
81606001,B' D2 F2 R2 B F' L R B' R' D2 R B2 D2 B2 F R',O,Toronto Open Fall 2014 (2014-11-22),333oh R1 A #3
115872001,R D L' D L2 D L2 D R' B R2 L' F2 U2 F2 U2 R U2 L D2,R,River Hill Winter 2015 (2015-03-07),333 Final A #2
119599001,R2 F2 B L' D' B' L' U2 D R' U F' L2 U2 L2 U2 F L2,R,Indian Open Rubik's Cube 2015 (2015-03-20~22),333 R1 H #4
139216001,L F2 U' R' F' L' U F L F2 R2 B' R2 U2 B L2 F R2 U2 B,O,Minnesota Cube Melt 2015 (2015-05-09~10),333fm Final A #1
142766001,L2 D2 R F2 L' B2 R' B2 F2 D' B R' F2 U' B2 U' B2 U2 B,R,Brasov Rubik's Open 2015 (2015-05-24),333 R2 A E1
193982001,L' F2 R' B2 L' B2 L U R' B' U2 R B2 F' U2 B' F2 U2,O,Slow n Steady Fall 2015 (2015-09-26),333 R3 A #3
198425001,L' B2 L U' B R2 B' D2 B2 L D2 F2 B' U2 F R2 F R2 B',O,REC Cube Challenge 2015 (2015-10-02~03),333 R2 D #2
209606001,D2 F2 L' R' D2 L R' U B2 L' R' B D' R2 B' D U2,R,Avenues CUBELELO Open 2015 (2015-10-31~11-01),333ft Final A #2
244736001,L R F2 L' U2 R' B2 U2 R U' F2 U2 B U' R' F2 U' F L,R,Torneo Aventura Cubica 2016 (2016-01-23~24),333 R2 D #5
254439001,F2 D' R F R' U2 L2 F' B' U F U' F2 U F2 B2 D2 B2,R,Big 'n Weird Pretoria 2016 (2016-02-13),333 Final A #5
256325001,B2 R2 D2 B2 D2 B2 R2 U2 B' U2 F' R' F2 R' B' F U' R' D',O,Kaskada Open 2016 (2016-02-20~21),333ft Final A E1
273599001,F L2 U2 D' B' D F' L' F' D F R2 B' U2 R2 F' D2 L2 B',O,Indian Nationals 2016 (2016-03-25~27),333oh Final D #5
279134001,R2 F2 L D2 B2 R D2 R' D2 R U' L' B' R2 B' F2 L' D U',R,Las Piñas Open 2016 (2016-04-03),333 R2 B #3
288952001,U2 B2 R U2 L B2 U' F' U' B R' U2 L2 U2 L U2 B2 L' D2,O,Reno Open 2016 (2016-04-16),333 R2 B #4
322754001,D R2 U' B2 F2 D2 B2 U' L2 U2 F R F' U' B2 R B' L,O,Berlin Summer Cube Days 2016 (2016-07-02~03),333oh Final A #2
340772001,F' R F2 U D' L D2 L2 F B2 R' D2 R2 F2 B2 D2 F2 R' F2 R,R,Cube Camp in Kanazawa 2016 (2016-08-05~07),333 R1 A #4
382437001,R2 D' R2 U' F2 D2 U' L R F2 L2 B D' R' D R D2 L2,R,Tucuman Open 2016 (2016-10-08~09),333oh Final B #3
383382001,R2 L' F' L2 F2 U2 R B R' D R2 D' B2 U F2 D F2 R2,R,Tathva Cube Open 2016 (2016-10-22~23),333 R1 H #1
401624001,L2 D2 R' B2 R2 F2 U2 L' F' L U2 F D2 F U' F' U F2 D2,R,Berkeley Fall 2016 (2016-11-19),333 Final A E1
410766001,U2 L U2 R' U2 L2 D2 B2 R2 B D L2 D' B L2 D F' U2,R,Urdaneta City Fiesta Open 2016 (2016-12-04),333 Final B #4
506924001,U2 L2 R' F2 L R B D2 R' B2 L' R2 F' L' R B2 D',O,Santo Domingo Spring 2017 (2017-05-06~07),333oh R1 C #2
515556001,L' F' R' D' B2 R' L2 U' D2 F' L' F2 R2 F U2 R2 L2 F' B2,R,Fuzhou Open 2017 (2017-05-28~29),333oh R1 A #1
660549021,F U2 L2 D2 B' L2 U' B' U L B D2 L B2 U2 L2 F L B,R,GCC Fall 2014 (2014-09-27),333mbf Final A #1
660851016,D2 R2 D2 F L2 R2 D2 B F' D2 F' L' U2 B U' R B L2 R2 U' L2 U',O,Two days in Vitebsk 2015 (2015-10-31~11-01),333mbf Final A #1
661130007,R2 D2 L' B2 R' F2 D2 R B2 L2 B U' B' F' L2 F R F2 D2 L,O,Belgorod Open 2016 (2016-10-08~09),333mbf Final A #1
661432035,L2 U2 R2 U2 F' L2 U2 B' D2 F2 L2 R B2 R B D L U2 L B' L',R,World Rubik's Cube Championship 2017 (2017-07-13~16),333mbf Final A #2
696546001,U2 L2 F' U2 R' L2 B L F U2 F2 D F2 D' L2 D R2 L2 D,O,Utah Winter Open 2018 (2018-01-27),333 Final A #4
728799001,R2 F' L F' D2 R' L2 D2 R2 L' U R2 B2 R2 F2 L2 U R2,R,Marikina City Open 2018 (2018-03-18),333 R1 B #1
756223001,B R2 F2 D2 B' R U' L' U D2 B' L B2 D2 R' U2 R' B2,O,Santiago UV de Otoño 2018 (2018-04-14~15),333 R1 C E1
780658001,U L2 F B' D R' L' D2 L D2 F' L2 U2 F2 D R2 D' F2 U,O,BU Spring 2018 (2018-05-12),333 R1 C #1
781796001,D2 L D2 B2 D2 B2 L2 U2 L' B' U R B2 U' L F2 L R' F',O,Shanghai Love in ECNU 2018 (2018-05-19~20),333 R1 D #1
796714019,F2 D' B2 D' R2 D' U' B2 L' B' F2 L2 B' D L2 B2 L R2 F2 L' F2,O,Please Be Quiet Waterloo 2018 (2018-06-03),333mbf Final A #1
