# Scramble samples — pseudo_pair / pseudo_xcross_pseudo_pair / BGORWY / bin 8
# Population in this bin: 11
# Samples listed: 11 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-07-14
# Columns: id,scramble,bottom_color,competition,round

290788001,B2 U' R2 L' U2 R' F2 D' B' R F B2 U2 R B2 D2 R' F2 U2 L,B,Do the Cube at the DoSeum 2016 (2016-05-01),333oh Final A #3
596761001,D' L2 U' F' U' B U D R L F U D' F2 B2 L2 U' R2 B2 D,B,Copa Inova Minas Fapemig 2017 (2017-09-16~17),333 R1 A #3
661466033,B2 L2 B2 L2 D2 F2 D' U2 F2 L' D' F2 L' B' D U B' F' U L D2 L2 U,B,Michigan 2017 (2017-08-19~20),333mbf Final A #1
1118607001,F2 L2 R2 B' L2 D2 B' F2 R2 U B2 F' L B D2 U L2 R F2 U B' L2,B,Savoie Mental Breakdown 2019 (2019-04-27),333bf Final A #2
2106500001,F R2 D2 B2 U' F2 D' R2 B2 F2 D U R F2 L2 F L B2 U' F2 D' L B',B,Yoga Summer A 2022 (2022-08-21),333bf Final A #1
4610937001,F2 D' R' D2 L2 F2 R2 D B2 D R2 D2 U2 B' F' U' R F' L' F',B,Ulaanbaatar Spring 2025 (2025-03-29),333 R1 B E1
4832165001,B2 U L2 D' F2 U2 L2 U' R' D F U' L' B D' B2 L2 R2 F,B,Arnhem Open 2025 (2025-06-28~29),333 Final A E1
4982541001,D U B2 D2 B2 L2 F2 B L' F U' B2 L U' B2 R D2 B F2,B,Geelong Winter 2025 (2025-08-30~31),333 R1 A #5
5028895001,R2 U2 R2 D' B2 D L2 R2 U' F' D2 B R U F D L F D2 R,B,Ningbo Autumn 2025 (2025-09-13),333 R2 C E2
5086684001,R L D B L U F' U2 F2 B2 L D2 R' F2 R L2 U2 D2 R' U,B,Croatian Championship 2025 (2025-10-04~05),333oh Final B #5
5430053001,F2 U' B2 D F2 L2 U' R2 D L B F R' U2 L B D U2 B2,B,Back to Downtown Singapore 2026 (2026-03-08),333oh R1 A E1
