# Scramble samples — pair / cross_pair / BGWY / bin 2
# Population in this bin: 782
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-18
# Columns: id,scramble,bottom_color,competition,round

28543001,D2 R2 D2 B F L2 B U' F' U F' D U' R' D2 R2 F2 U2 L2 U2,G,Bucharest Rubik Summer 2014 (2014-06-15),333bf Final A #1
47921001,F U2 F D2 F' R2 F L2 F R2 D' L2 R B2 R F2 D' F' U2,W,Rubik's Cube European Championships 2014 (2014-08-08~10),333 R1 O #5
5498678001,B2 R F2 D' F2 U R2 F2 U F2 U' L F U2 F L2 B L F2 L2,G,Surrey Side Events 2026 (2026-03-28),333bf Final A #2
55529001,D2 F' U2 F D2 B' U2 R2 F U F2 U' B L' D' F' D U2 L,B,Mogi Open 2014 (2014-08-30~31),333 Final A E2
2100661007,B2 U' L F R2 D2 U2 B' F' U2 L' B' D' R2 F2 R D2 L B',B,SoCal Silent Spectacular 2022 (2022-08-13~14),333mbf Final A #2
60727001,B2 D2 L2 D R2 D B2 D2 B2 R2 B D' B2 F2 U' R B' F' D' R,B,Krakow Cubing Spree 2014 (2014-09-27),333oh Final B E1
5166793029,R D2 L' U2 F2 R2 U2 D' L R' D L' U' B' D U B2 U2 L' F',Y,BrizZon Side Open V 2025 (2025-11-08~09),333mbf Final A #2
3867134001,U2 L2 B' D' R' D2 F B R B2 R2 F2 R2 U' R2 D2 R D',G,MnM Bulacan Speedcubing Open 2024 (2024-06-15),333 R1 A E2
2910155001,R D' R D2 B' R D' R' D' B2 D F2 R U2 R' F2 D2 R',Y,Israel Championship 2023 (2023-07-17~20),333 R2 D E1
1127177001,R2 B2 U2 L2 D' B2 U B2 U' F R D R2 U2 R U2 F L2 R' U2 B R,G,Koalafication Adelaide 2019 (2019-05-04),333bf Final A E1
5114461001,F' D' B2 D' F L' D' B' U2 B' U2 F R2 F D2 L2 U L D',Y,Space City Fall TX 2025 (2025-10-19),333 R1 B #5
2241096001,B' D2 L2 B2 R' B2 L' D2 U' R' B2 F U2 R F' L2 D' R2,Y,Qubes Don' Lie Ankara 2022 (2022-10-15~16),333oh R1 B #2
4160307001,L F B2 R' F B2 D F' B2 R F2 R2 L' D2 F2 L B2 R' D,B,Ottawa Favourites 2024 (2024-09-28),333oh Final B #3
4562045001,D2 U2 F2 D2 R' F2 L R2 B2 R2 U F' L2 R F2 R' B2 U2 B2,G,Cube Factory League Jeżów 2025 (2025-03-15~16),333 R1 D #2
1640473001,U B2 U R2 L F2 L2 D' R2 F' U2 F' B' L2 U2 B' L U2,G,Barwon Cube for the Kids 2021 (2021-03-14),333 R2 A #5
4189980001,B' L D2 F2 D' F2 L U2 B2 D2 L2 F R2 L2 B U2 D' B' L2,B,Luso-Bussaco Open 2024 (2024-10-12~13),333oh R1 B E2
2084927001,U2 L2 R2 D' F2 D F2 L' D2 F' R' U2 L' U2 R' B' U R2,Y,Jakarta Speedcubing 2022 (2022-08-06~07),333 R1 C E1
1172367001,B2 L B2 U2 B2 R2 U2 L R' B U L2 F U' F2 D2 L D' B' R' B R,B,Trondheim Parity Open 2019 (2019-06-07~09),333bf R1 A #2
139766001,U' L2 D R2 F2 D R2 U2 R D' F2 U' R2 F2 U' L2 D R2,W,Xi'an Summer 2015 (2015-05-17),333oh R1 A #4
4696133001,R' B L2 D2 B' L2 D2 L2 D2 B L B' D' R U R B D' R',W,Southern Utah Summer 2025 (2025-05-03),333 Final A #2
4025917001,B2 U2 F' L' U' F2 U' R2 F L F2 B2 R D2 B2 U2 F2 L2 F',W,İstanbul Small B 2024 (2024-08-18),333 Final A #3
2955469021,D2 F2 D2 R2 F R2 F' U2 F2 L D' R D2 U F' L' B2 D R B2 L2,Y,Vilnius Summer Open 2023 (2023-08-05~06),333mbf Final A #1
1953453027,R D B' D2 F U2 B' D B' L' D2 F2 U F2 R2 U' R2 F L' F2,G,Buccaneer Bonanza 2022 (2022-06-03~04),333mbf Final A #1
2449917015,U L' U' F2 U B2 U' R2 D B2 F L' F U2 L U2 F2 R D',G,BrizZon Side Open 2023 (2023-01-21~22),333mbf Final A #2
3762748001,L' D' F2 R B2 R F2 L' D' L D B' F' D2 R2 D' R2,G,Kensington May Saturday 2024 (2024-05-11),333 R1 E #1
174349001,U' F2 U2 D2 L2 D2 F' U' R' F' D2 R B2 D2 L2 F2 R B2 R U2,B,Pretoria Science Week 2015 (2015-08-08),333 R1 C #3
183539001,D' R2 B2 F2 D B2 D2 U B L U' F2 D2 B2 F R B L U' L B,W,Brain Studio Cube Open 2015 (2015-08-29~30),333bf R1 E #1
1640451001,D' B F L2 F U2 F D2 B2 L' F R F L U2 F D' B2 D,W,Barwon Cube for the Kids 2021 (2021-03-14),333 R1 B #4
3743980001,D2 L B2 L' B2 R' D2 L U2 R2 F' R F D2 L' D' U2 F' D2,B,Cubing at Carson 2024 (2024-05-04),333 Final A #4
