# Scramble samples — std / xxxxcross / BGOR / bin 9
# Population in this bin: 96
# Samples listed: 96 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-07-06
# Columns: id,scramble,bottom_color,competition,round

47841001,D' R2 U' F2 U' F2 L2 B R2 D' F' U2 F2 D2 L' F U2 F',O,Rubik's Cube European Championships 2014 (2014-08-08~10),333 R1 D #2
65785001,F2 R2 D2 R2 D B2 L2 B2 R2 U2 L' U F2 R D F R' U2 B',R,Back to 360 2014 (2014-10-11~12),333 R2 A #4
102864001,U2 F2 D L2 B2 U R2 U' F' R' D F2 R2 F2 U' R D' U2 F2,B,Eretum Open 2015 (2015-01-11),333 Final A #2
103025001,B L2 B' D2 R2 U2 R2 F' R' B' L' U2 F' R' B2 F' L' B',B,Riviera Cube Week 2015 (2015-01-24~25),333oh R1 D #1
134902001,F2 L2 U2 L F2 U2 L' U2 R D' R' D2 L R' F D' F U2 R2,R,Gdańsk Open 2015 (2015-04-18~19),333 R2 C #4
239354001,D' R2 B2 R2 U' F2 D' F U F L' F U' F D F2 D B2 L2 U2,R,Great Indian Cubeathon 2016 (2016-01-08~10),333bf Final A #1
286346001,L2 B2 U2 R D2 B2 R U2 L2 D' F2 U F' D2 B' F2 L2 F,R,Plaza Norte Rubik 2016 (2016-04-23~24),333 R1 A #2
309942001,R2 D2 F2 U2 B L2 R2 D' R2 F2 L' U' B' D U R2 D,G,Cube4Cam 2016 (2016-06-04),333oh R1 C #5
373011001,U' R2 U B2 R2 U2 B2 L2 U' F U2 F2 R2 D2 U B' U' L' B,G,I CUBIFMA - Bacabal 2016 (2016-10-07~08),333oh Final A #3
415443001,D2 B D' R2 B2 U2 L' F D B' L' U R2 B2 R2 D' B2 U2 D',R,Birmingham Open 2016 (2016-12-17~18),333 R1 C #2
464495001,R B2 D2 L2 D2 U2 L U' L2 D' L B' R' B L F2 L' U2,G,Jambi Cube Competition 2017 (2017-03-12),333 R1 B #1
484656001,D' L' F L2 F D' L' D' L' D R U2 L2 D B2 L2 F2,R,All is Well 2017 (2017-04-08),333 R1 B #1
573409001,R2 B2 F D2 B2 D2 U' F' R' U2 R D U2 F D' F R2,R,Shantou Open 2017 (2017-08-20),333 R1 B E1
633640001,R2 F' R2 D' F' D2 R2 B L2 U' L2 U R2 D' R2 D2,G,Munich Open 2017 (2017-11-04~05),333 R1 D #4
660383001,R F2 U' F2 D' B D2 F L2 D2 B2 R2 L2 U D L2 D L2,O,Dublin Open 2017 (2017-12-02~03),333 R2 B E1
660707002,U' L2 U F2 R2 B2 D2 L2 F2 U F' L D' F D' L D2 R2 F2 D2 B R,B,Mega Rubik 2015 (2015-05-02~03),333mbf Final A #1
660788002,U' L2 D2 R2 F2 L2 U' F2 D L U' R U2 B' U B2 U2 B' U2 F' D2,B,Cross-strait Cubing Exchange 2015 (2015-08-15~16),333mbf Final A #1
661334026,B2 F2 L2 F2 D2 B2 U' R2 B L2 R B' R' D2 B L' R2 U B D2,B,Please Be Quiet UCLA 2017 (2017-04-29~30),333mbf Final A #1
670424001,U R2 B2 U F2 L2 D' L2 D2 B2 L' F' R2 B2 F D L2 R',O,Italian Championship 2017 (2017-12-16~17),333 R1 D #2
712184001,U' L' F' L U' D2 L' D' R B2 R L2 B L2 B' U2 B U2,R,Warsaw Cube Masters 2018 (2018-02-24~25),333 R2 B #5
722012004,R2 B2 U B2 R2 U B2 R2 D U' F U B D' L U R B' D2 B2 U2 L,O,Eretum Open 2018 (2018-03-10~11),333mbf Final A #1
766663001,B U2 B U2 F2 U2 F U2 F' L' B D' L' D2 F' L2 U F2 D',B,Three Seconds Snakes 2018 (2018-04-28),333 R1 C E1
774788001,B2 R2 D' R2 D L2 U2 R2 F2 D U2 F U2 R B' U' F' D2 B L,O,Glorioso San Carlos 2018 (2018-05-05),333 Final A #3
803026001,U2 F2 D2 R' D2 F2 U2 R2 F2 R2 U L2 B2 D2 R' D' F' D2,G,Voronezh Open 2018 (2018-06-10~11),333 R1 B E2
884423001,R2 B2 D2 F' L2 F' U2 F' L2 U2 B' R F2 D' B2 U2 R B' U2 F D',O,Stratford-upon-Avon Open 2018 (2018-09-22~23),333 R1 E #1
922653028,L' B2 U2 R F2 U2 L2 R F2 R2 D' B2 U R' F' R2 F2 R F D,O,Nordic Championship 2018 (2018-11-02~04),333mbf Final A #2
1019046001,D' R2 D2 U R2 U B F2 D2 B R2 U2 R' U B' L2 B',R,Saraswati Open 2019 (2019-02-10),333 R1 B #5
1092193001,U D' R B2 D' R' D2 R U' B L U2 D' R2 U' B2 D B2,G,Indian Nationals 2019 (2019-04-11~14),333ft R1 A #2
1124152001,L' U2 R B U2 L2 D F2 L U2 L2 B2 R2 U B2 U F2 R2 U,O,Izcube 2019 (2019-04-28),333 Final A #3
1137467001,L U2 R U' L U' R2 D L' D F L2 B2 U2 R F2 B2 L2,B,Play Cube X4 2019 (2019-05-11~12),333 R1 C E2
1170989001,F2 L2 D2 U2 B L2 D2 B L' F2 L' R F2 R B' L' U B' L,O,Tuzo Clásico 2019 (2019-06-01~02),333bf Final A #3
1229721001,U L U' F2 R' L2 F U' B' R F R2 F' D2 B2 L2 F' L2 B,R,ICHB Cube Race 2019 (2019-07-20~21),333 R2 A #5
1255363016,R2 B2 D' B2 U' B2 R2 U2 R' F D B L B U' B R2 F2 L B',R,Jönköping Side Events 2019 (2019-08-10~11),333mbf Final A E2
1296495001,D2 L2 D2 U2 F' U2 B' F U2 L2 B D' F' U2 L' B D' R2 D' R',R,Danish Open 2019 (2019-09-13~15),333 R2 B #1
1317942001,R' D F2 U2 F L' B' R2 B R' D2 L2 B' R2 L2 B' R2 B,G,Westcoast Woodvale Weekends 2019 (2019-09-28~29),333oh Final A E2
1336099001,R2 B2 R2 D2 B D2 B2 D2 R' U2 R F U' R B' R2 F D2,G,Chilliwack Cubes Fall 2019 (2019-10-05),333 R1 B #1
1353146001,R' L F' B L' F' U L' U' B R2 U2 D2 F2 D2 B2 L' U2 R2 L',G,KubeKids Vila Velha 2019 (2019-10-12~13),333 R1 B #4
1353638001,L' D2 R U2 L' D2 U2 R U2 F2 R2 B' F U' F' D2 F' D' U2 L2,O,Brooklyn Fall 2019 (2019-10-12),333 R1 A #4
1469355001,U L' D B L2 F2 B R' U2 B2 R' U' R2 D' F2 D R2 D2,R,Bay Area Speedcubin' 22 2019 (2019-12-21),333 R1 F #3
1661067001,U F D' R2 F' B2 U D2 L' F2 U2 L2 U2 L' D2 R F U' L',R,SA State Championship 2021 (2021-06-05~06),333 R2 B #1
1731458001,B' L' F2 B' L' D2 R' B U2 B2 L' U2 D2 F2 D2 L U2 R2 D2 B R,G,Nacionales Fénix Colombia 2021 (2021-11-13~15),333bf Final A E1
1778613001,R2 U' F2 D R2 D2 F2 R2 B2 D' F D' B2 D' R' D2 U' L B2 D,G,Gem City 2022 (2022-01-09),333 R1 B #3
1879072001,U' R U2 R2 D' L2 D R2 B2 R2 B2 U' B L D' L2 U2 F2 D2 R,G,Cubing in Craig 2022 (2022-04-16),333oh R1 B #1
2127462001,R F2 B R F L2 D B' U' R2 L2 U' R2 D2 F2 D' L2 D',R,Irvine Summer 2022 (2022-08-28),333 Final A E2
2204503048,D' F2 D' F U' R' D U2 R2 B' R2 U2 B' R2 L2 F B' R B D2 B R2,B,Finnish Championship 2022 (2022-09-24~25),333mbf Final A #1
2566763001,U' R2 B L2 B D2 R2 F' D B U R D2 F U L' U',R,Porcelain Cubing 2023 (2023-03-18~19),333 R1 A E1
