# Scramble samples — 222 / block222 / BGWY / bin 1
# Population in this bin: 348
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-29
# Columns: id,scramble,bottom_color,competition,round

5003001,F D2 F' B2 D F B2 D L' D' L' F2 R' F2 L2 D2 B2,G,Tula Open 2014 (2014-03-28~30),333 R1 B #4
3839448001,F2 L' F' D L F2 D' L2 D F' B2 U2 R2 U R2 F2 U B2 U,B,24 Horas em Salvador 2024 (2024-06-08~09),333 R1 A E2
3715496001,B L' F L2 D2 U2 B2 D2 F' U' R' B2 U B2 U2 R B' L2,B,Dubai Open 2024 (2024-04-27),333 R1 F #1
42261001,U' B2 L2 D' F' B R D' R2 F' B2 L2 U2 B' R2 U2 L2,B,Indian Nationals 2014 (2014-07-25~27),333oh R2 D #4
4798212001,L2 D2 R2 D B2 R2 D' B2 R2 D' R2 B' U R' D2 U' L2 U B2,B,Penang Mini Cube 2025 (2025-06-14),333 R1 D #5
75248001,R F2 D2 L2 U F D F2 L D' L2 D F2 U' L2 D2 F2 R2 D',B,Trondheim Fall 2014 (2014-11-08),333oh R1 B E1
3451814001,L B' U R' B' R U' F L2 B' L2 B2 U2 B2 U2 B' L F,G,Longjum'Open 2024 (2024-01-27~28),333oh R1 A #4
4772369001,R' U R2 B' R2 F2 R2 D R2 L F2 R U2 B' L' U R2,G,VIC State Championship 2025 (2025-05-31~06-01),333 R1 C E2
118969001,D B D B' U' L B D B D2 F2 R D2 R' F2 L' B2 D2 B2,G,Melbourne Autumn 2015 (2015-03-22),333oh Final A E2
140161001,F' L2 F' D2 R2 F' U2 B2 D2 R U F D2 F2 U L R' F,B,Ejido Mall Challenge 2015 (2015-05-17),333 R2 B #4
5670951001,R' U R2 D2 U' L2 U L2 F' U2 L' F D2 U' L R' U2 R2,G,Solo Lur 2026 (2026-05-30~31),333 Final A E2
186522001,U' D' F R2 B' D2 L2 F U' B2 L2 F2 R2 D' B2 R2,G,Utah Megacomp 2015 (2015-09-05),333oh Final B E1
3570364001,R' D' R D2 F2 D' B2 U R2 B2 D2 B R2 B2 U' F L F',B,Vanderbilt Spring 2024 (2024-03-09),333 R1 A #2
3736955001,F U L' U F L' U R U L F2 L2 U' R2 B2 R2 B2 U,B,Mexicali Rose 2024 (2024-05-04~05),333oh Final A #3
4748104001,D' R2 F2 D2 L U2 R2 B2 L' D2 R F2 B R' F2 U' F L U',B,Puzzles in Pottsville Spring 2025 (2025-05-24),333 R2 A #1
4776336001,R B2 L D' U2 R2 U F2 U2 B2 U L D2 F' U2 B D R',G,Surrey Monday Open 2025 (2025-06-02),333 Final A E1
234124001,L' F' D' F' U' D R D2 R2 B2 L2 B R2 B U2 D2 F L2,B,La Paz Open 2015 (2015-12-26),333 R1 D #4
5002204001,L' U' F2 U F2 D2 F2 L2 D' R U' F2 U F R' D B,B,Mysore Cube Open 2025 (2025-09-06~07),333 R1 C #3
3557085042,R2 B R2 F' D2 U2 F' D2 B2 F' L F D2 L' U L2 U2 R2 B2 D',B,Please Be Quiet Colombo 2024 (2024-03-04),333mbf Final A #1
282386001,F' L2 U2 B2 F' D2 F L2 F R' U2 B' R' D' R D2 B' D',G,Finnish Open 2016 (2016-04-16~17),333 Final A E1
290548001,D2 U R2 D B2 U2 F2 R' D F2 U L2 B2 F2 U' F' D2 L,G,North London Open 2016 (2016-04-30~05-01),333 R1 C #1
4020378031,B' R2 L2 U' R' F' R' D B F2 L' D2 R' F2 L' D2 B2 R2 B2 L' B' L',G,Shhicago II 2024 (2024-08-17~18),333mbf Final A #1
309310001,B2 F2 D2 B2 U B2 F2 R' F2 U2 B L' R2 D' B R F L' R2,B,Hem MariCubik Open 2016 (2016-06-05),333 Final A #1
313574001,D F' R' B' R F' L2 D' F L' D' F2 B2 U R2 U' L2 D' L2,B,Doge Open 2016 (2016-06-18~19),333 R1 D E2
321041001,B2 U2 F2 D2 L U2 R U2 F' D2 L F U B' D' U B U2 L2 D,G,SESC Gravataí 2016 (2016-06-25~26),333bf Final A E1
325207001,D2 B U2 L2 D2 L2 B' L2 F D U2 R D B' L2 B2 D2 B2 R,B,Bolivia Nationals 2016 (2016-07-01~03),333oh R2 B #3
3448266001,D F R U D2 L2 D2 R' U' R2 L2 F D2 B' L2 B R2 F2 D2,B,Bolivia Cubing Tour - LPZ 2024 (2024-01-20~21),333 R1 F E2
345115001,D2 B U2 R2 B R2 D2 B D L2 U' B2 R' B2 D' U' B F2 D2,G,Indonesian Championship 2016 (2016-08-12~14),333oh Final B #4
3940363001,U R' U2 L F2 R2 D2 U2 R' U2 F R' U2 L2 U' B L2 U B',G,Rubik's North America All-Stars 2024 (2024-07-16),333 R2 A #2
4279660001,U' F R2 B' D2 F D2 F2 L F' R2 F2 R2 U' F U R' B',G,Slow N Steady UMD Fall 2024 (2024-11-09~10),333 R1 D #1
4707228001,D' L D R2 B R2 F2 D2 F2 D2 F2 L2 R F R' F2 D' R F' L2 U,B,Flatåsen Open 2025 (2025-05-03~04),333bf R1 B E1
4898089001,R' D' R2 D B2 R D B' U2 L2 B2 L U2 D2 R D2 L' B2 D,G,Fort Payne Summer 2025 (2025-08-02),333 R1 A E2
4362589001,U' B D2 L2 D2 L' R2 F2 L' U F' L2 F U F2 U B' U2,B,Nub Open Lake Forest 2024 (2024-12-15),333 R2 B #4
401846001,F2 D2 F2 R F2 D2 F2 U2 F L F' U B' D2 U L' R D,G,Maharashtra Championship 2016 (2016-11-13),333 R1 A #4
419448001,B2 F R2 D2 F2 R2 D2 U' B2 U' R D2 R2 D' F' D' R2 D,B,Cubelelo Winter Open 2016 (2016-12-22~23),333 R1 F #3
4479873001,F2 R2 F' U F2 D2 R F' R' U2 R2 D2 B2 R' U2 D' L' U,B,Bucharest Cubing February 2025 (2025-02-08),333 R2 B #3
437462001,D R2 D R2 F2 U' L2 R2 U B' F D F2 L U2 L B2 R2 B2 U' L' F,B,Frankfurt Cube Days 2017 (2017-01-28~29),333bf Final B E2
440704001,F U' R' U' F R2 U2 R' F' B2 R2 D' L2 B2 L2 F2 U2 R2 U R2,B,Cube Challenge Quark 2017 (2017-02-05),333 R1 C E1
442849001,D2 L U2 L D2 F2 L' D2 R U' B2 F' D B D R2 D' U2 R,B,First Ecuador Open 2017 (2017-02-11),333 R2 D #3
450007001,R2 U2 L D2 B2 D2 R' F2 D' B2 D' U2 L' U' B' D2 B U R,B,Piedra del Sol Santander 2017 (2017-02-18),333 R2 A E2
5284870001,B2 L2 F' L2 B D2 L2 F R2 U' F' L' B L U' R' U F2,G,Madison MistletOH 2025 (2025-12-20~21),333oh R1 A #3
511853001,D2 U L2 D' B2 D2 F2 D2 F U R U R' B2 U B' F L',B,Bay Area Speedcubin' 10 2017 (2017-05-20),333 R2 A #2
532916001,L2 F D2 F B2 R F2 L F' U2 L2 U B2 U2 D B2 U2 F2 D',B,Speed Days Kraśnik 2017 (2017-06-10~11),333 Final A #2
533857001,U' F' D' F' U' L' F2 R' F' B2 R L2 U2 L2 F2 R2 B2 U2 L' B2,G,SnoCo Cubing Summer 2017 (2017-06-17),333 R1 G #1
545850001,R2 U2 R' D B U2 R' U2 R' B' R2 D2 L2 U L2 F2 U F2,B,Atlantic Open Special 2017 (2017-07-07~08),333 R1 B #2
5596422001,D2 B' U2 L2 B U2 L2 R2 B2 L D' L' B R' U L D' R,G,Oregon State Spring 2026 (2026-05-02),333 R2 C #1
565950001,R D2 B2 L F2 L' D2 B2 U2 R2 F U' B' R2 B D F D2 R',B,Weas México 2017 (2017-08-05~06),333 R2 B #3
3921203001,U F2 U' L' U F2 L' F' R' F' R F' D' L2 U,B,Iguatemi Fortaleza IV 2024 (2024-07-06~07),333oh R1 B #1
3378624001,R2 B2 U L' D F2 R2 D' R2 U2 R B L2 B R' B2 R',B,Medan Speedcubing Showdown 2023 (2023-12-23~24),333 Final A E1
4955873001,L2 D U2 R2 F2 R2 B U2 F' L2 R' B' D2 B2 D' R' B R2 F',G,Cubing Kazakhstan Nationals 2025 (2025-08-15~17),333oh R1 A #1
3466568001,L D2 L F2 U2 F2 B' D2 B' D B2 R' L B2 R F2 R F2 U2,G,Kaohsiung Winter Open 2024 (2024-01-27~28),333 R2 A E1
609608005,B2 U' B2 R2 D R2 U' L U2 R F U2 B' U B2 R D L B R,B,CET Cubing Paradox 2017 (2017-10-01~02),333mbf Final A #1
4238934001,F D L2 F2 D' L2 R2 F2 D' B' D B' F2 L' B U' L2 B,B,Dolphin Cup ISP 2024 (2024-10-26),333oh Final A E1
628031001,F L2 U B2 L' B' D2 R2 D' B2 R D2 R2 B2 L' F2 L',B,Cubing ATMOSphere 2017 (2017-10-28~29),333oh R1 A #4
640985001,B U2 F2 U' D' B' R B' D' B R D2 R2 L2 B2 R U2 D2 R2,B,CubeHub Open 2017 (2017-11-11~12),333 Final B #4
660707002,U' L2 U F2 R2 B2 D2 L2 F2 U F' L D' F D' L D2 R2 F2 D2 B R,B,Mega Rubik 2015 (2015-05-02~03),333mbf Final A #1
660781032,F L2 U2 B L2 B L2 D2 B' L2 B2 U R F2 U' L F' L2 R2 F2 L' B' L2,G,US Nationals 2015 (2015-07-31~08-02),333mbf Final A #1
660889015,U2 B' L2 D2 B' F2 D2 F R2 D' B2 R' D F L2 F' L R' B' F L' F,G,Xi'an New Year 2016 (2016-01-02~03),333mbf Final A #2
4542026001,B' R2 D2 B2 F' D2 R2 F' R' F L2 U2 R U F2 U' L',B,Nepali Nationals 2025 (2025-02-27~03-01),333oh R1 A #1
661109044,B2 D2 F2 U2 L F2 D2 U2 R2 B' U' L' U' B D L R F2 D2 L2 U,G,Swiss Nationals 2016 (2016-09-03~04),333mbf Final A #1
661129022,L2 U2 B2 U2 R2 F R2 D2 F2 D' L B D' U B R' U2 L2 B D2,B,Asian Championship 2016 (2016-10-01~03),333mbf Final A #3
661142023,F2 D U' F2 D2 U B2 U' B U L R' F L2 D L' U' R2 U' L2 U',G,ÅF Swedish Cube Open 2016 (2016-10-15~16),333mbf Final A #1
3423102001,U B2 R' U2 F' R F2 U' L' U2 F2 D2 F' B2 U2 B' R',B,Iguatemi Fortaleza 2024 (2024-01-13~14),333 Final B E2
661369015,R2 B2 U2 B2 R2 B2 D' L B2 D' B2 L2 B D L2 B' D' L D2,B,Wuhan NxN Open 2017 (2017-05-20~21),333mbf Final A #2
