# Scramble samples — 123 / rouxs1 / O / bin 1
# Population in this bin: 14
# Samples listed: 14 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-09
# Columns: id,scramble,bottom_color,competition,round

253476001,D' U' R2 U' L2 D B2 L2 U2 L' F D R D U B' L D2 L' U',O,Cube Challenge Quark 2016,333 Final A #3
456736001,D2 B U2 B D B D B' U2 R U2 D F2 U' R2 L2 U2 R2,O,NxN México 2017,333 R2 B #3
661254017,D2 F U2 B2 U2 F L2 D2 F2 D R U' R2 D L' D' B2 R' B' L2 U',O,Wisconsin Winter 2017,333mbf Final A #1
861801001,B2 D' L2 D' F2 L2 U2 B2 U F' U2 B2 U' L2 D' L2 F2 L B' U2,O,SESC Camaquã 2018,333ft Final A #4
1338527001,B F2 U2 F L2 R2 B' L2 R2 B' D2 U' L F' L F2 R B2 U F U2 B R,O,Pönde Open 2019,333bf Final A #2
1586155001,R' U' F R2 F2 D' L2 U' F2 L2 U R2 U2 L' U' L2 R' B' R' D R' U2 B F2 R' U' F,O,Desafio Brasileiro de Verão 2020,333fm Final A #1
2406592026,B U R F D B R2 F' R U2 R2 B' U2 B' U2 B2 R2 B,O,Indonesian Championship 2022,333mbf Final A #1
3436715001,D2 L U2 F2 D' L2 F2 U' F2 R2 U L2 B' U2 F U B F R',O,DeNxNver 2024,333 R1 A #4
3646111001,B2 U' B2 U F2 L2 U2 B' D' B U2 B' D B2 L' F' D B,O,Busan Spring 2024,333 R1 A #5
4085197001,D2 F L2 B' D B' D L' F2 D B L2 U L2 B2 U2 D' R2,O,Summer Vibe Puck 2024,333 R2 A #4
4199895001,D2 B2 D2 U R2 D R F' D' U2 F' L D2 U2 B2 F' R2 D,O,Kitchener Mini Morning 2024,333 R1 C #3
5189783003,B' D F2 B U2 B' U L' R2 B U2 B D2 L2 F' D R2 B L2 U',O,Rudny Open 2025,333mbf Final A #2
5207408001,R2 U2 F2 R2 U2 L D L2 F' D2 B D2 B' R2 U B2 L U',O,Nanchang Winter 2025,333 R2 A #3
5416933014,F2 R2 D2 R L2 D2 F' D B2 D R F2 L2 F2 D2 R2 F2 U L' F,O,Hämeenlinna 2026,333mbf Final A #2
