# Scramble samples — pseudo / pseudo_xxxcross / WY / bin 12
# Population in this bin: 95
# Samples listed: 95 (all entries in this bin)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-18
# Columns: id,scramble,bottom_color,competition,round

84265001,F' L D R2 L2 D R2 B L2 U R B2 R' L2 F2 R B2 D2 B2 R F2,W,PLS Szczecin 2014 (2014-11-29~30),333 R2 B #2
94342001,R' B2 R' F2 U2 R2 U2 R' F2 D R F' R2 B' R' D2 R2 D L2 R',W,Mumbai Open 2014 (2014-12-28~29),333 Final B #2
217628001,D R2 U F' U2 R' U B D L2 F R F2 R B2 U2 R' F2 B2 L,W,Porto Alegre Open 2015 (2015-11-14~15),333oh Final A #1
233751001,F L D' B D R L2 B' U' R F2 U B2 R2 U2 D' L2 B2 U2,W,Taiwan Cubing League - Kaohsiung 2015 (2015-12-26~27),333 R2 A #4
404295001,U2 F R2 D' B' U F D' B R' L D F2 U' L2 U' R2 D' B2 U,W,PSKubing 2016 (2016-11-26~27),333oh R2 A E1
460741001,B R2 U2 B D2 B U2 B2 L2 F L2 D' L2 B' D' L B R F' D2,W,KCubing Winter 2017 (2017-03-04),333 R1 C #1
475896001,R2 B2 R2 B R2 U2 F' D2 F' D2 B2 U R' D U' L' U B' R F L' F2,W,Hungarian Nationals 2017 (2017-03-25~26),333bf Final B #3
489847001,D2 F2 R B' R' L' B L2 F' D' F R2 B2 D2 R2 D2 B D2 R2 B2 L2,W,USM Penang Cube 2017 (2017-04-15),333 Final A E1
567970001,L B' R B D L2 U' D2 F' B D F2 U2 F2 U2 B' D2 L2 B',W,Cube Camp in Kanazawa 2017 (2017-08-11~13),333 R2 B #4
570292001,L U' D2 F D' F2 B2 L2 D' B' R F2 D2 L2 D2 L' F2 L' U2 B2 U2,W,Ningxia Open 2017 (2017-08-13),333oh R1 A E1
622104001,L' D B D2 F U' R' F R2 F' R' B2 R' U2 D2 F2 R' F2 R' D2,W,Dutch Open 2017 (2017-10-21~22),333oh Final A #3
635808001,L2 B2 R2 B2 R2 U' F2 L2 R2 D2 B R2 B' L' D R B U L' F2 U2,W,USTA Winter Open 2017 (2017-11-04~05),333 R2 B #3
636205001,D2 F' U2 L2 B' F2 R2 D2 L2 D2 F' R' B' U2 F' L U' L' D' F,W,Yo Rubik 2.0 S-C 2017 (2017-11-04~05),333 R2 A E1
641636001,F2 U F2 L2 B2 L2 R2 D B' U2 L R2 B' L2 R' U' B2 D R',W,Rubik's Cube UPN 2017 (2017-11-11),333 R1 A #1
644992001,B2 U' R2 B2 D' L2 D F2 R2 U2 R' F' D' B2 D2 B D2 L' B U2,W,TKK Open 2017 (2017-11-19),333 R1 C E1
660471007,F2 D U2 F2 L2 D2 B2 L2 F2 U' B L' D L' D' U' R' B R2 D' F2 L' F',W,Polish Nationals 2014 (2014-05-31~06-01),333mbf Final A #1
660609019,U2 L F2 L' D2 R B2 L2 R' B U2 B L' D' L' F R D U' R2 B' L',W,Camarma Open 2014 (2014-12-13),333mbf Final A #1
660670002,F2 R D2 B2 R' F2 R U2 R2 B' R2 U' B' D2 L' D' R B F' U' L2 U2,W,Indian Open Rubik's Cube 2015 (2015-03-20~22),333mbf Final A #2
660884011,D2 B F D2 U2 F R2 B' F' R B' F' D' L2 R2 B L2 U R' U2 B2 L B,W,Plenty o' Parity 2015 (2015-12-12~13),333mbf Final A #1
661465013,B L2 U2 F' L2 D2 B' U2 R2 F2 L' B L' D F D2 F' L' B2 U' F2 L B,W,Masdos Returns 2017 (2017-08-19~20),333mbf Final A #1
675917005,F2 D2 U R2 D R2 F2 D' U2 F' D2 L U2 L' U2 R D' U L' F L2 U2,W,Tunisia Winter Open Day 2017 (2017-12-20),333mbf Final A #1
676997001,D R' U D F L2 D B U F' B2 R2 B2 R D2 R U2 B2 U2 B2 L',W,Rubik's Cube Mumbai Open 2017 (2017-12-26~27),333 R1 H #1
748439001,B2 D R F2 B' L2 F' U L' D R' D2 F' L2 D2 F2 B U2 D2 B R2,W,No Place For DNF Spring 2018 (2018-04-07),333 R1 A #3
802000001,L' F' R2 D' R D2 B L2 U' L B R2 U2 R2 B2 D' F2 D F2 R2,W,Harbin Open 2018 (2018-06-09~10),333 R1 C #3
831426001,L B2 F2 L U2 B2 L2 U2 F2 U' F D2 B2 R B D' L2 D2 L2 U2,W,Monsoon Cube Open Bangladesh 2018 (2018-07-20),333oh Final A #3
852601001,L' U' L D2 B U2 R' F D L U' R2 U' F2 U' B2 L2 U' B2 U' L2,W,Constanta Cube Days 2018 (2018-08-11~12),333 R2 A E1
867669001,D' B2 R2 D L' F L B D R U B D2 F2 L2 F U2 B U2 R2 L2,W,Cubing For LLS Fall 2018 (2018-08-25),333 Final A E1
881736001,D2 F' L2 F' L2 B D2 L2 F U2 L' D B R U' F U2 F2 L2 U2,W,Manaus Cubo Plaza Open 2018 (2018-09-15~16),333ft Final A #3
923338033,R2 D2 L2 B2 F L2 B' U2 L2 U R B2 U2 L2 B2 L2 D F' R D2 L2 U,W,LA Blind Cube Day 2018 (2018-11-03),333mbf Final A #1
948859001,L F' B2 R F2 D' F2 L B U2 R2 F2 L2 F2 R2 D F2 U2 L2 U,W,Mundet Open 2018 (2018-12-01~02),333 R2 C E2
960244001,F2 D2 F' U2 F2 L2 U2 F' D2 L2 U L B R U' B2 R F R2 D' L,W,Taiwan Championship 2018 (2018-12-15~16),333 R2 B #2
1073595001,B2 L F L B' U2 L' D B R U L2 F2 U2 B2 U R2 U' L2 B2 L2,W,Szczytno Open 2019 (2019-03-30),333 R2 A #2
1156832001,U R2 U' B2 L2 B2 R2 F L F R' U' F L B' F2 D R2 B,W,Myyrmäki Summer Challenge 2019 (2019-05-24~26),333oh Final A #2
1159974001,R2 D2 U' R2 B2 L2 F2 D' U2 F L2 D L' B' R2 B2 R' U L B',W,Cubing GEEK-CON Manizales 2019 (2019-05-26),333 R1 B #4
1197704001,U F2 D U B2 U L2 B U L2 B2 F' U' R U' F D' L F',W,Newmarket Open 2019 (2019-06-22),333 R2 A E2
