# Scramble samples — pseudo_pair / pseudo_xxxcross_pseudo_pair / BGWY / bin 7
# Population in this bin: 482
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-29
# Columns: id,scramble,bottom_color,competition,round

2255124020,B2 D2 L' R2 D2 B2 L' F2 U F2 U' L2 F' L F' R U2 L B2,B,Westfries Open 2022 (2022-10-22~23),333mbf Final A #1
31496001,R2 U' R' F' B L D2 F' B D' F U L2 D' F2 D B2 U' F2,G,Excellite Cube Open 2014 (2014-06-22),333 R1 F E1
5305818001,U F2 U2 B2 U' L2 F2 L2 B R D R' F2 D2 U L2 U2 B' R2,B,Singapore Warm Up January 2026 (2026-01-03~04),333oh Final A #3
2599479001,F U R' F2 L D' L' D' R B2 R2 F U2 B U2 B2 D2 B,G,UIUC Spring 2023 (2023-04-01),333 R2 B E1
3173319001,L2 D B F2 D' U' F2 U L D2 L F' D' L' R2 B,Y,Iasi Cubing 2023 (2023-10-14),333 R1 A #3
46950001,U2 F2 D2 B2 U L2 D R F L F' D F L' D2 L' B2 F,W,Brasileiro Etapa de Inverno 2014 (2014-07-25~27),333oh R1 B #1
3837529001,B2 L B2 D2 U2 L F2 R2 D' R' B2 F2 U' B' L' B' L' F2,Y,Caloocan Cube Craze 2024 (2024-06-09),333 R1 A #3
3126076001,D2 F' D' R2 U2 R' F' D' R' U D' L2 U2 L D2 R F2 R,B,South Deerfield Side Events 2023 (2023-09-30),333 R1 C #5
56089001,F D B' L B' L D' F D' R' B2 D2 L2 B2 L2 B2 U' L2 U R2,B,TCG Lima 2014 (2014-09-06~07),333 R1 A #1
58172001,U2 B2 D F' L2 D' L B D R' D2 R2 B2 U2 R' F2 U2 R' U2 L2,B,Champagne Summer Open 2014 (2014-09-13~14),333 R1 D #2
4475748001,F2 D' L' D F' D' L U L2 F' R2 D2 L' D2 R F2 R2 B2,B,Brazuca al Cubo I 2025 (2025-02-08),333 R2 A #5
3850491001,D2 R2 F2 D2 R2 B' D2 L' F2 D L2 D R2 F L U B D',G,Zielona Góra Fresh Cubing 2024 (2024-06-08~09),333 R2 B #3
2987531001,D2 R2 U2 L' D2 U2 L2 R' U F U' R' D B D' L2 F U',W,Dublin Summer Solving Saturday 2023 (2023-08-19),333 R1 D #5
4204162001,U2 F2 U2 B' D2 R2 D2 F2 R F2 R' B D F2 U' R2 U,W,Kalvskinnet Kubing 2024 (2024-10-19~20),333 Final A E2
132162001,D R' B2 D B' L2 F U' L D2 R' F2 U2 L2 F2 R B2 R',Y,Clásico 2015 (2015-04-04~05),333 R2 B #3
142747001,L' B2 R U2 F2 L' F2 U2 R2 F L R2 B2 D' R U' R2 B2 F' L',Y,Brasov Rubik's Open 2015 (2015-05-24),333 R1 B #1
