# Scramble samples — std / xcross / BGWY / bin 3
# Population in this bin: 527
# Samples listed: 200 (uniform reservoir sample; cap = 200)
# Source: wca_scrambles_no_wide_move.txt
# Generated: 2026-06-18
# Columns: id,scramble,bottom_color,competition,round

4701564001,B2 R2 D B R D2 R U2 R2 F L D F' U' R' B2,W,Hessen Mini Open 2025 (2025-05-02),333 Final B #4
4345324001,R2 F2 D R L2 U' F2 L2 B2 D R2 D' F D' L2 F2 U' B' U2,B,Helsinki 2024 (2024-12-07~08),333oh R1 C #2
15648001,U2 B U R B U' R' U L2 B' D2 F2 U2 R2 B2 R' L2 U2 R2,Y,Japan Contest Spring 2014 (2014-04-29),333 R1 B #1
2942601001,U2 B2 R2 U2 L U2 R' U' R' F' U' R2 B2 R B2 F D2,W,Rionegro al Cubo 2023 (2023-07-29~30),333oh R1 A #5
28786001,R' F' B' L' U' B2 L' B2 D2 R' F' U2 R D2 L D2 R D2,Y,New Albany Open 2014 (2014-06-21),333oh Final A #4
33688001,D' L D2 R2 L' D R' B' D L' F D2 R2 B2 U2 B2 D2 B D2,Y,P3 Grand Open 2014 (2014-06-28~29),333 R1 S E2
65804001,U' L D' F2 R' F R2 U2 R' U' R F2 R' L2 F2 U2 B2 U2 B2 L',B,Back to 360 2014 (2014-10-11~12),333 Final B #2
3605435055,R2 D L D' F R2 U D B R2 U' R2 U B2 U2 B2 L' F L B2,G,Supermiya PBQ in Tashkent 2024 (2024-03-16~17),333mbf Final A #3
2217895001,B2 U' R' D2 L2 F2 L F R L2 F L2 F2 R2 B' D2 F B2 R2 B',G,Poznań Mental Breakdown 2022 (2022-10-08~09),333bf R1 C #3
78811001,R2 B L2 U2 B' R2 D2 U2 B2 L U' B2 D R D L F' U2 F U L2 U2,Y,Alhambra LMO 2014 (2014-11-15~16),333bf R1 A E2
3623874001,B2 D' R2 L F' D F' D' L D2 B' U2 R2 B D2 F R,W,Gramedia Cube Open Jakarta 2024 (2024-03-23),333oh R1 A #1
3298246027,L2 B R2 U2 R D2 F' B U2 R' F U2 D' R2 L2 F2 U' L' F2,W,Mountain View Multi Madness 2023 (2023-11-24~27),333mbf R1 A #3
5691926001,B2 F2 U2 F2 L D2 R D' F D2 L2 D F' L2 F2 L U2 B,W,Swisscubing Cup Mental Breakdown I 2026 (2026-06-06~07),333mbf Final B #2
5163556001,U F2 U2 L2 U2 B R2 B L2 B U' F2 L' B U2 L D U2 R,W,Korum Winter Cube Challenge 2025 (2025-11-01~02),333oh Final A E2
5144951001,L B2 D2 F' L2 B F U2 B' D2 L2 U2 D R' D U F L' R2,W,Pampanga Speedcubing Open 2025 (2025-10-25),333 R1 C E2
191419001,D2 F' D2 L2 F' U2 F D2 B R2 U B2 D' L' D U' L2 B2 L' U F L B,B,Moscow South-West Open 2015 (2015-09-19~20),333bf R2 A #2
4020379015,B R2 B D2 F U2 B U2 R2 U' R B F L R U' R' F' D2 L B,Y,Shhicago II 2024 (2024-08-17~18),333mbf Final A #2
203822001,F2 U2 F' R2 F B2 R2 D L2 F L F2 U2 L U2 R2 L' B2,W,Puget Sound Open 2015 (2015-10-17),333 R1 D #3
1931194001,R2 F2 L' F2 R B2 L2 F2 B' L' D B2 R' F2 R B R' D2,Y,Cuenca Open 2022 (2022-05-21),333 Final B #3
2285669040,D B2 U2 R2 B2 D' B2 U2 R2 B' L2 D R' B L2 U2 R U2 B L2,G,South Australian Open 2022 (2022-11-05~06),333mbf Final A #1
1634664001,U' L' F' R' F L' D' U2 R2 B L2 B D2 F2 R2 L2 F' D F2,B,A New Year in Auckland 2021 (2021-01-08~09),333 R2 B #1
3872399001,U2 D F' B' R U' F' R' L2 B' F2 R2 U2 B2 U2 B2 L' D2 L2,W,Dolné Orešany Open 2024 (2024-06-22),333 R2 B #5
5688308051,F' U' F' D2 B2 D2 L' D2 R' D2 U R' U2 R2 U' B' D' U B R2,Y,More Than One Cube Shanghai 2026 (2026-06-06~07),333mbf Final A #3
2080297001,B2 U2 R F L' U2 R2 U F R2 B2 D' F2 B2 L2 D L2 U' L2 D2 B R',B,Bay Area Speedcubin' 36 2022 (2022-08-06),333bf Final A #1
